job_id,subtime,start_time,finish_time,waiting_time
1768,388754,392620.0,396222.0,3866.0
1816,392414,392739.0,396301.0,325.0
1850,396329,396329.0,396383.0,0.0
1783,389765,396301.0,396406.0,6536.0
1852,396488,396488.0,396530.0,0.0
1800,390755,395260.0,396900.0,4505.0
1829,394410,397110.0,397145.0,2700.0
1831,394601,397566.0,397595.0,2965.0
1837,395554,398254.0,398300.0,2700.0
1838,395556,398256.0,398301.0,2700.0
1839,395559,398259.0,398301.0,2700.0
1853,396621,399321.0,399376.0,2700.0
1854,396759,399459.0,399480.0,2700.0
1856,396821,399521.0,399542.0,2700.0
1886,399552,399552.0,399576.0,0.0
1857,396979,399679.0,399700.0,2700.0
1869,397942,399480.0,399753.0,1538.0
1889,399905,399905.0,399939.0,0.0
1860,397229,399929.0,400049.0,2700.0
1865,397646,400049.0,400070.0,2403.0
1870,398084,400070.0,400099.0,1986.0
1871,398169,400099.0,400127.0,1930.0
1872,398274,400127.0,400148.0,1853.0
1873,398355,400148.0,400169.0,1793.0
1875,398436,400169.0,400190.0,1733.0
1848,396097,396597.0,400196.0,500.0
1876,398574,400190.0,400211.0,1616.0
1864,397427,400127.0,400294.0,2700.0
1891,400223,400294.0,400327.0,71.0
1881,398870,400196.0,400483.0,1326.0
1894,400534,400534.0,400560.0,0.0
1808,392017,396597.0,401025.0,4580.0
1900,401005,401025.0,401051.0,20.0
1867,397821,401101.0,401122.0,3280.0
1903,401320,401320.0,401349.0,0.0
1906,401544,401544.0,401556.0,0.0
1904,401390,401390.0,402742.0,0.0
1888,399803,400211.0,403741.0,408.0
1920,403371,403741.0,404266.0,370.0
1911,401924,405360.0,405588.0,3436.0
1932,405950,405950.0,405965.0,0.0
1912,402165,406356.0,406576.0,4191.0
1922,403906,404266.0,406701.0,360.0
1937,406242,408942.0,409009.0,2700.0
1938,406246,408946.0,409010.0,2700.0
1939,406254,408954.0,409010.0,2700.0
1940,406256,408956.0,409011.0,2700.0
1946,408351,409009.0,409062.0,658.0
1942,407015,409715.0,409723.0,2700.0
1941,406369,406576.0,410100.0,207.0
1943,407431,410131.0,410146.0,2700.0
1944,407470,410170.0,410182.0,2700.0
1945,407689,410389.0,410396.0,2700.0
1949,408445,409011.0,410410.0,566.0
1948,408420,409010.0,410430.0,590.0
1955,409624,412324.0,412340.0,2700.0
1952,409613,412313.0,412341.0,2700.0
1953,409615,412315.0,412341.0,2700.0
1954,409618,412318.0,412342.0,2700.0
1962,410699,413399.0,413412.0,2700.0
1866,397715,410100.0,414517.0,12385.0
1979,413083,414517.0,414875.0,1434.0
1972,412542,415415.0,415441.0,2873.0
1976,412783,415483.0,415741.0,2700.0
1981,413286,415986.0,416011.0,2700.0
1982,413349,416049.0,416060.0,2700.0
1983,413387,416087.0,416101.0,2700.0
1980,413150,415850.0,416142.0,2700.0
1985,413441,416141.0,416163.0,2700.0
1986,413483,416183.0,416195.0,2700.0
1987,413516,416216.0,416230.0,2700.0
1988,413550,416250.0,416261.0,2700.0
1975,412718,416112.0,416435.0,3394.0
1989,413767,416467.0,416483.0,2700.0
2006,416507,416507.0,416516.0,0.0
1991,413898,416598.0,416618.0,2700.0
1930,405468,420316.0,420476.0,14848.0
1757,387844,423176.0,423355.0,35332.0
1969,411836,423355.0,426877.0,11519.0
1999,415428,426877.0,427954.0,11449.0
2043,423641,423641.0,428540.0,0.0
1849,396116,423355.0,428581.0,27239.0
1847,396094,423355.0,428604.0,27261.0
2044,423663,428155.0,433028.0,4492.0
2013,417606,423355.0,434279.0,5749.0
2014,417608,427954.0,437376.0,10346.0
1882,398919,423355.0,438371.0,24436.0
2065,431363,443171.0,454091.0,11808.0
2173,454362,458816.0,458827.0,4454.0
2222,459702,462402.0,462407.0,2700.0
2224,459956,462656.0,462657.0,2700.0
2223,459949,462649.0,462667.0,2700.0
2241,462702,462702.0,462713.0,0.0
2225,459976,462676.0,462734.0,2700.0
2228,460386,463086.0,463098.0,2700.0
2230,460770,463470.0,463475.0,2700.0
2231,461292,463992.0,463996.0,2700.0
2244,463724,463996.0,464032.0,272.0
2246,463904,464032.0,464045.0,128.0
2211,459277,461977.0,464575.0,2700.0
2233,461963,464663.0,464668.0,2700.0
2232,461787,464487.0,464669.0,2700.0
2253,464702,464702.0,464718.0,0.0
2234,461983,464683.0,464724.0,2700.0
2235,462137,464837.0,464838.0,2700.0
2236,462153,464853.0,464897.0,2700.0
2255,464956,464956.0,464985.0,0.0
2237,462270,464970.0,464990.0,2700.0
2238,462327,465027.0,465048.0,2700.0
2257,465042,465042.0,465075.0,0.0
2258,465108,465108.0,465165.0,0.0
2239,462457,465157.0,465210.0,2700.0
2261,465426,465426.0,465435.0,0.0
2263,465496,465496.0,465501.0,0.0
2265,465667,465667.0,465675.0,0.0
2267,465718,465718.0,465753.0,0.0
2174,454510,458816.0,468161.0,4306.0
2245,463860,468161.0,468187.0,4301.0
2240,462545,465357.0,469088.0,2812.0
2299,468683,469088.0,469091.0,405.0
